timestamp,x,y,event_type,speed,acceleration
1747104150294,2945,325,move,0.25,0.03
1747104150302,2945,324,move,0.13,0.02
1747104150314,2945,323,move,0.08,0.01
1747104150352,2945,321,move,0.05,0.0
1747104150360,2944,321,move,0.13,0.02
1747104150369,2943,320,move,0.16,0.02
1747104150377,2942,319,move,0.18,0.02
1747104150385,2941,318,move,0.18,0.02
1747104150393,2939,317,move,0.28,0.04
1747104150396,2938,317,move,0.27,0.07
1747104150405,2938,316,move,0.12,0.01
1747104150412,2937,316,move,0.13,0.02
1747104150421,2936,316,move,0.12,0.01
1747104150428,2935,316,move,0.13,0.02
1747104150453,2934,316,move,0.04,0.0
1747104150600,2934,316,press_left,0,0
1747104150677,2934,316,move,0.0,0.0
1747104150698,2935,316,move,0.05,0.0
1747104150706,2936,316,move,0.12,0.02
1747104150714,2937,316,move,0.12,0.01
1747104150723,2938,317,move,0.17,0.02
1747104150727,2940,318,move,0.57,0.14
1747104150735,2941,319,move,0.18,0.02
1747104150743,2942,320,move,0.17,0.02
1747104150753,2943,322,move,0.22,0.02
1747104150757,2944,324,move,0.58,0.15
1747104150767,2947,327,move,0.42,0.04
1747104150773,2950,331,move,0.86,0.15
1747104150781,2952,337,move,0.74,0.09
1747104150785,2955,344,move,1.9,0.48
1747104150793,2956,348,move,0.51,0.06
1747104150801,2958,355,move,0.91,0.11
1747104150809,2959,361,move,0.76,0.1
1747104150817,2961,367,move,0.79,0.1
1747104150825,2961,371,move,0.5,0.06
1747104150833,2962,376,move,0.64,0.08
1747104150840,2962,380,move,0.62,0.1
1747104150849,2962,382,move,0.22,0.02
1747104150857,2962,385,move,0.35,0.04
1747104150865,2962,388,move,0.41,0.06
1747104150869,2962,390,move,0.5,0.13
1747104150877,2962,393,move,0.39,0.05
1747104150885,2964,395,move,0.32,0.04
1747104150893,2964,400,move,0.67,0.09
1747104150897,2964,402,move,0.5,0.13
1747104150905,2964,405,move,0.38,0.05
1747104150913,2964,409,move,0.49,0.06
1747104150921,2964,412,move,0.38,0.05
1747104150929,2964,414,move,0.25,0.03
1747104150937,2964,418,move,0.48,0.06
1747104150945,2964,421,move,0.38,0.05
1747104150953,2964,424,move,0.37,0.05
1747104150957,2964,425,move,0.25,0.06
1747104150965,2964,426,move,0.12,0.02
1747104150973,2964,427,move,0.13,0.02
1747104151006,2964,428,move,0.03,0.0
1747104151020,2964,431,move,0.22,0.02
1747104151028,2964,433,move,0.25,0.03
1747104151035,2964,436,move,0.44,0.06
1747104151043,2964,440,move,0.54,0.07
1747104151050,2964,446,move,0.82,0.11
1747104151058,2964,452,move,0.75,0.09
1747104151064,2964,460,move,1.38,0.24
1747104151073,2963,471,move,1.24,0.14
1747104151080,2963,482,move,1.42,0.18
1747104151085,2961,498,move,3.21,0.64
1747104151094,2959,515,move,2.12,0.26
1747104151102,2959,533,move,2.15,0.26
1747104151110,2957,552,move,2.34,0.29
1747104151119,2955,568,move,1.86,0.21
1747104151123,2953,585,move,4.01,0.94
1747104151132,2953,598,move,1.49,0.17
1747104151140,2951,612,move,1.73,0.21
1747104151148,2951,625,move,1.59,0.19
1747104151156,2949,634,move,1.12,0.14
1747104151161,2947,645,move,2.52,0.57
1747104151169,2947,654,move,1.09,0.13
1747104151177,2946,660,move,0.79,0.1
1747104151185,2946,668,move,0.97,0.12
1747104151193,2944,677,move,1.15,0.14
1747104151197,2940,686,move,2.3,0.54
1747104151206,2938,697,move,1.35,0.16
1747104151214,2936,708,move,1.32,0.16
1747104151223,2935,717,move,1.04,0.12
1747104151227,2933,728,move,2.79,0.69
1747104151235,2931,739,move,1.34,0.16
1747104151243,2929,748,move,1.13,0.14
1747104151252,2927,759,move,1.28,0.15
1747104151260,2926,768,move,1.1,0.13
1747104151268,2924,774,move,0.76,0.09
1747104151273,2920,783,move,2.19,0.49
1747104151281,2919,788,move,0.64,0.08
1747104151289,2919,792,move,0.5,0.06
1747104151297,2918,796,move,0.52,0.06
1747104151305,2916,802,move,0.79,0.1
1747104151313,2914,808,move,0.75,0.09
1747104151317,2913,817,move,2.23,0.55
1747104151326,2911,826,move,1.03,0.12
1747104151335,2909,835,move,1.09,0.13
1747104151343,2908,843,move,0.95,0.11
1747104151348,2906,852,move,1.79,0.35
1747104151356,2904,861,move,1.19,0.15
1747104151364,2902,869,move,1.01,0.12
1747104151373,2901,878,move,1.02,0.12
1747104151377,2899,884,move,1.49,0.35
1747104151386,2898,890,move,0.71,0.08
1747104151394,2896,896,move,0.78,0.1
1747104151403,2894,903,move,0.83,0.09
1747104151407,2893,909,move,1.48,0.36
1747104151418,2891,920,move,1.0,0.09
1747104151424,2891,931,move,1.91,0.33
1747104151433,2889,942,move,1.26,0.14
1747104151440,2889,953,move,1.47,0.2
1747104151448,2888,959,move,0.76,0.1
1747104151454,2888,965,move,0.99,0.16
1747104151463,2888,969,move,0.45,0.05
1747104151467,2888,974,move,1.43,0.41
1747104151475,2888,976,move,0.25,0.03
1747104151483,2888,979,move,0.38,0.05
1747104151491,2886,982,move,0.45,0.06
1747104151499,2886,986,move,0.5,0.06
1747104151507,2886,990,move,0.49,0.06
1747104151515,2886,996,move,0.75,0.09
1747104151523,2886,1004,move,0.99,0.12
1747104151527,2887,1013,move,2.19,0.53
1747104151535,2887,1021,move,0.97,0.12
1747104151544,2887,1027,move,0.71,0.08
1747104151552,2887,1033,move,0.73,0.09
1747104151560,2887,1037,move,0.5,0.06
1747104151568,2887,1040,move,0.36,0.04
1747104151573,2887,1042,move,0.4,0.08
1747104151581,2887,1043,move,0.14,0.02
1747104151589,2888,1046,move,0.37,0.04
1747104151597,2888,1049,move,0.37,0.05
1747104151605,2888,1051,move,0.25,0.03
1747104151613,2890,1055,move,0.56,0.07
1747104151618,2890,1063,move,1.78,0.4
1747104151626,2890,1072,move,1.09,0.13
1747104151635,2890,1080,move,0.94,0.11
1747104151643,2890,1086,move,0.72,0.09
1747104151647,2890,1092,move,1.43,0.34
1747104151655,2890,1096,move,0.5,0.06
1747104151663,2890,1099,move,0.38,0.05
1747104151674,2890,1101,move,0.19,0.02
1747104151679,2890,1102,move,0.18,0.03
1747104151707,2890,1104,move,0.07,0.0
1747104151723,2890,1105,move,0.06,0.0
1747104151731,2891,1105,move,0.12,0.01
1747104151805,2892,1106,move,0.02,0.0
1747104151822,2892,1107,move,0.06,0.0
1747104151830,2892,1108,move,0.13,0.02
1747104151838,2892,1109,move,0.13,0.02
1747104151860,2893,1109,move,0.05,0.0
1747104151986,2893,1109,release_left,0,0
1747104152061,2893,1109,move,0.0,0.0
1747104152070,2891,1109,move,0.22,0.02
1747104152078,2886,1109,move,0.63,0.08
1747104152087,2876,1105,move,1.22,0.14
1747104152090,2856,1101,move,6.11,1.83
1747104152101,2835,1097,move,1.95,0.18
1747104152107,2808,1090,move,5.07,0.92
1747104152115,2774,1085,move,3.98,0.46
1747104152122,2732,1077,move,6.06,0.86
1747104152127,2691,1071,move,8.74,1.84
1747104152135,2643,1062,move,6.46,0.85
1747104152143,2590,1050,move,6.79,0.85
1747104152151,2531,1037,move,7.42,0.91
1747104152160,2471,1020,move,6.57,0.69
1747104152168,2408,1007,move,8.04,1.01
1747104152176,2343,990,move,8.4,1.05
1747104152182,2285,980,move,9.81,1.63
1747104152187,2231,967,move,12.18,2.67
1747104152195,2184,958,move,5.86,0.72
1747104152203,2142,950,move,5.34,0.67
1747104152212,2111,945,move,3.39,0.36
1747104152218,2084,939,move,4.84,0.85
1747104152226,2060,932,move,3.12,0.39
1747104152236,2038,928,move,2.18,0.21
1747104152240,2019,923,move,5.53,1.56
1747104152250,1995,919,move,2.33,0.22
1747104152256,1973,912,move,3.93,0.67
1747104152266,1948,906,move,2.54,0.25
1747104152270,1927,901,move,5.56,1.43
1747104152279,1903,899,move,2.76,0.32
1747104152288,1879,899,move,2.54,0.27
1747104152296,1854,905,move,3.23,0.41
1747104152299,1833,911,move,7.31,2.45
1747104152307,1811,918,move,2.89,0.36
1747104152317,1794,922,move,1.75,0.17
1747104152326,1780,924,move,1.57,0.17
1747104152331,1774,926,move,1.41,0.31
1747104152340,1770,927,move,0.46,0.05
1747104152348,1766,927,move,0.5,0.06
1747104152356,1763,928,move,0.38,0.05
1747104152360,1762,928,move,0.25,0.06
1747104152369,1760,928,move,0.24,0.03
1747104152383,1759,928,move,0.07,0.0
1747104152400,1758,928,move,0.06,0.0
1747104152405,1758,930,move,0.42,0.09
1747104152413,1757,930,move,0.12,0.02
1747104152421,1756,930,move,0.13,0.02
1747104152429,1755,931,move,0.18,0.02
1747104152437,1754,932,move,0.18,0.02
1747104152445,1751,932,move,0.38,0.05
1747104152449,1750,932,move,0.25,0.06
1747104152457,1749,933,move,0.18,0.02
1747104152466,1748,933,move,0.12,0.01
1747104152476,1747,933,move,0.09,0.01
1747104152482,1746,934,move,0.26,0.05
1747104152490,1744,935,move,0.26,0.03
1747104152496,1743,935,move,0.18,0.03
1747104152504,1742,936,move,0.17,0.02
1747104152512,1741,936,move,0.13,0.02
1747104152518,1740,936,move,0.17,0.03
1747104152535,1739,936,move,0.06,0.0
1747104152547,1739,938,move,0.16,0.01
1747104152565,1738,939,move,0.08,0.0
1747104152578,1736,940,move,0.18,0.01
1747104152596,1735,941,move,0.08,0.0
1747104152610,1734,941,move,0.07,0.0
1747104158421,1732,942,move,0.0,0.0
1747104158425,1726,944,move,1.61,0.41
1747104158433,1712,948,move,1.77,0.21
1747104158441,1690,954,move,2.94,0.38
1747104158449,1665,959,move,3.16,0.39
1747104158457,1641,965,move,3.03,0.37
1747104158464,1614,970,move,3.78,0.52
1747104158472,1581,972,move,4.13,0.52
1747104158480,1541,975,move,5.01,0.63
1747104158487,1491,978,move,7.13,1.02
1747104158497,1426,978,move,6.79,0.71
1747104158503,1350,978,move,13.11,2.26
1747104158508,1274,978,move,15.46,3.14
1747104158519,1202,975,move,6.38,0.57
1747104158527,1137,975,move,8.53,1.12
1747104158530,1077,975,move,16.06,4.3
1747104158539,1027,977,move,5.91,0.7
1747104158548,982,980,move,4.88,0.53
1747104158555,947,983,move,4.74,0.64
1747104158559,911,988,move,9.09,2.27
1747104158567,878,998,move,4.31,0.54
1747104158575,849,1010,move,3.92,0.49
1747104158584,826,1026,move,3.26,0.38
1747104158592,806,1046,move,3.54,0.44
1747104158600,787,1069,move,3.73,0.47
1747104158608,770,1096,move,3.99,0.5
1747104158616,759,1119,move,3.13,0.38
1747104158620,746,1141,move,6.39,1.6
1747104158629,733,1158,move,2.49,0.29
1747104158636,722,1176,move,2.81,0.37
1747104158644,709,1193,move,2.65,0.33
1747104158652,696,1208,move,2.48,0.31
1747104158660,686,1222,move,2.15,0.27
1747104158668,675,1237,move,2.33,0.29
1747104158676,664,1254,move,2.5,0.31
1747104158682,656,1274,move,3.59,0.6
1747104158689,644,1299,move,4.52,0.74
1747104158696,636,1323,move,3.36,0.45
1747104158704,629,1345,move,2.89,0.36
1747104158712,622,1367,move,2.89,0.36
1747104158720,618,1381,move,1.82,0.23
1747104158728,615,1392,move,1.42,0.18
1747104158737,611,1401,move,1.12,0.13
1747104158740,607,1411,move,2.99,0.83
1747104158748,603,1415,move,0.71,0.09
1747104158756,599,1422,move,1.01,0.13
1747104158764,596,1426,move,0.63,0.08
1747104158772,591,1433,move,1.07,0.13
1747104158780,588,1442,move,1.19,0.15
1747104158788,586,1453,move,1.49,0.2
1747104158797,582,1467,move,1.68,0.19
1747104158800,580,1478,move,3.15,0.89
1747104158808,578,1487,move,1.15,0.14
1747104158816,576,1498,move,1.4,0.17
1747104158824,575,1504,move,0.76,0.1
1747104158832,573,1511,move,0.91,0.11
1747104158840,572,1515,move,0.52,0.06
1747104158848,571,1516,move,0.18,0.02
1747104158856,570,1517,move,0.18,0.02
1747104158860,569,1518,move,0.35,0.09
1747104158868,569,1520,move,0.25,0.03
1747104158877,567,1521,move,0.26,0.03
1747104158884,566,1522,move,0.2,0.03
1747104158892,565,1524,move,0.28,0.03
1747104158900,565,1525,move,0.12,0.01
1747104158908,564,1528,move,0.4,0.05
1747104158913,563,1529,move,0.32,0.07
1747104158921,563,1530,move,0.12,0.01
1747104158929,561,1531,move,0.28,0.03
1747104158937,559,1531,move,0.25,0.03
1747104158945,558,1533,move,0.28,0.03
1747104158949,555,1534,move,0.79,0.2
1747104158957,551,1535,move,0.52,0.07
1747104158965,548,1538,move,0.53,0.07
1747104158973,544,1543,move,0.8,0.1
1747104158981,536,1550,move,1.33,0.17
1747104158989,532,1555,move,0.8,0.1
1747104158997,524,1562,move,1.33,0.17
1747104159005,517,1569,move,1.24,0.16
1747104159009,510,1574,move,2.15,0.54
1747104159017,505,1581,move,1.08,0.13
1747104159025,498,1586,move,1.08,0.13
1747104159033,492,1590,move,0.9,0.11
1747104159041,487,1594,move,0.8,0.1
1747104159049,480,1598,move,1.0,0.13
1747104159057,476,1601,move,0.63,0.08
1747104159066,471,1605,move,0.74,0.08
1747104159069,464,1612,move,3.28,1.09
1747104159077,457,1620,move,1.33,0.17
1747104159088,450,1627,move,0.86,0.07
1747104159096,442,1634,move,1.33,0.17
1747104159100,435,1639,move,2.15,0.54
1747104159110,431,1642,move,0.5,0.05
1747104159115,426,1644,move,1.19,0.26
1747104159123,424,1644,move,0.25,0.03
1747104159132,421,1645,move,0.33,0.04
1747104159140,420,1645,move,0.13,0.02
1747104159147,419,1646,move,0.2,0.03
1747104159156,418,1646,move,0.12,0.01
1747104159162,418,1647,move,0.16,0.03
1747104159168,417,1649,move,0.37,0.06
1747104159176,415,1650,move,0.28,0.03
1747104159185,415,1651,move,0.12,0.01
1747104159192,414,1652,move,0.19,0.03
1747104159213,413,1652,move,0.05,0.0
1747104159249,413,1653,move,0.03,0.0
1747104159265,412,1654,move,0.09,0.01
1747104159273,411,1655,move,0.18,0.02
1747104159281,410,1657,move,0.28,0.03
1747104159290,407,1659,move,0.39,0.04
1747104159297,406,1660,move,0.22,0.03
1747104159305,404,1663,move,0.45,0.06
1747104159309,401,1664,move,0.78,0.19
1747104159317,398,1666,move,0.45,0.06
1747104159325,395,1667,move,0.4,0.05
1747104159333,394,1668,move,0.18,0.02
1747104159341,392,1671,move,0.45,0.06
1747104159349,389,1672,move,0.4,0.05
1747104159357,388,1673,move,0.18,0.02
1747104159365,385,1674,move,0.4,0.05
1747104159369,384,1676,move,0.56,0.14
1747104159377,384,1677,move,0.13,0.02
1747104159385,383,1677,move,0.12,0.01
1747104159409,382,1677,move,0.04,0.0
1747104159521,381,1677,move,0.01,0.0
1747104159597,381,1677,move,0.0,0.0
1747104159685,381,1677,move,0.0,0.0
1747104159693,382,1674,move,0.4,0.05
1747104159701,382,1673,move,0.13,0.02
1747104159709,382,1670,move,0.36,0.04
1747104159716,382,1668,move,0.29,0.04
1747104159726,382,1665,move,0.29,0.03
1747104159732,382,1663,move,0.32,0.05
1747104159737,383,1660,move,0.72,0.16
1747104159745,383,1656,move,0.5,0.06
1747104159754,383,1653,move,0.34,0.04
1747104159761,385,1650,move,0.48,0.06
1747104159769,385,1646,move,0.5,0.06
1747104159777,386,1643,move,0.4,0.05
1747104159781,386,1641,move,0.5,0.13
1747104159790,386,1638,move,0.33,0.04
1747104159798,386,1636,move,0.25,0.03
1747104159806,386,1633,move,0.38,0.05
1747104159814,386,1632,move,0.13,0.02
1747104159822,386,1630,move,0.25,0.03
1747104159830,386,1629,move,0.12,0.02
1747104159851,386,1627,move,0.1,0.0
1747104159867,386,1627,move,0.0,0.0
1747104159980,386,1627,press_left,0,0
1747104160062,386,1627,release_left,0,0
1747104160122,386,1627,move,0.0,0.0
1747104160130,389,1627,move,0.38,0.05
1747104160138,397,1627,move,0.96,0.12
1747104160143,407,1627,move,2.28,0.52
1747104160151,423,1627,move,1.9,0.23
1747104160159,440,1625,move,2.13,0.26
1747104160167,456,1625,move,2.01,0.25
1747104160171,475,1625,move,4.78,1.2
1747104160179,491,1625,move,1.95,0.24
1747104160187,509,1625,move,2.25,0.28
1747104160195,523,1625,move,1.75,0.22
1747104160203,536,1625,move,1.63,0.2
1747104160211,547,1625,move,1.34,0.16
1747104160219,555,1625,move,1.07,0.14
1747104160227,563,1625,move,0.99,0.12
1747104160231,569,1625,move,1.5,0.38
1747104160241,574,1625,move,0.51,0.05
1747104160249,578,1625,move,0.46,0.05
1747104160259,582,1624,move,0.41,0.04
1747104160263,585,1623,move,0.79,0.2
1747104160271,586,1621,move,0.28,0.04
1747104160279,587,1621,move,0.12,0.02
1747104160288,587,1620,move,0.12,0.01
1747104160316,587,1620,press_left,0,0
1747104160393,587,1620,release_left,0,0
1747104160548,589,1620,move,0.01,0.0
1747104160565,590,1620,move,0.06,0.0
1747104160572,592,1620,move,0.27,0.04
1747104160581,595,1619,move,0.37,0.04
1747104160588,597,1619,move,0.27,0.04
1747104160595,602,1617,move,0.8,0.12
1747104160605,610,1616,move,0.82,0.08
1747104160609,619,1614,move,2.22,0.54
1747104160617,627,1614,move,1.0,0.13
1747104160621,638,1612,move,2.8,0.7
1747104160629,649,1610,move,1.4,0.17
1747104160640,661,1608,move,1.08,0.1
1747104160645,672,1607,move,2.59,0.61
1747104160653,686,1605,move,1.69,0.2
1747104160662,699,1605,move,1.46,0.16
1747104160669,712,1605,move,1.73,0.23
1747104160677,724,1603,move,1.52,0.19
1747104160684,737,1603,move,1.86,0.27
1747104160689,748,1603,move,2.2,0.44
1747104160699,756,1603,move,0.86,0.09
1747104160706,764,1603,move,1.03,0.13
1747104160714,773,1603,move,1.13,0.14
1747104160722,777,1603,move,0.5,0.06
1747104160727,781,1603,move,0.9,0.2
1747104160735,784,1603,move,0.37,0.05
1747104160743,786,1603,move,0.25,0.03
1747104160759,788,1603,move,0.12,0.01
1747104160779,789,1603,move,0.05,0.0
1747104160795,790,1603,move,0.06,0.0
1747104160804,794,1603,move,0.47,0.06
1747104160811,798,1603,move,0.53,0.07
1747104160820,806,1606,move,1.01,0.12
1747104160828,818,1608,move,1.43,0.17
1747104160834,829,1612,move,1.95,0.33
1747104160843,841,1616,move,1.54,0.19
1747104160847,855,1620,move,3.63,0.91
1747104160855,866,1624,move,1.47,0.18
1747104160863,880,1628,move,1.82,0.23
1747104160871,892,1632,move,1.58,0.2
1747104160879,906,1634,move,1.77,0.22
1747104160887,920,1638,move,1.82,0.23
1747104160894,931,1640,move,1.43,0.18
1747104160899,942,1643,move,2.71,0.64
1747104160907,954,1645,move,1.52,0.19
1747104160915,962,1647,move,1.03,0.13
1747104160923,971,1649,move,1.11,0.13
1747104160931,980,1650,move,1.13,0.14
1747104160939,986,1652,move,0.79,0.1
1747104160947,992,1654,move,0.79,0.1
1747104160951,996,1655,move,1.03,0.26
1747104160959,1001,1655,move,0.63,0.08
1747104160967,1005,1656,move,0.52,0.06
1747104160975,1009,1658,move,0.56,0.07
1747104160983,1012,1658,move,0.38,0.05
1747104160992,1015,1658,move,0.32,0.03
1747104161000,1017,1658,move,0.25,0.03
1747104161005,1020,1658,move,0.71,0.17
1747104161013,1022,1658,move,0.25,0.03
1747104161021,1023,1658,move,0.13,0.02
1747104161030,1025,1658,move,0.22,0.02
1747104161060,1024,1658,move,0.03,0.0
1747104161068,1022,1658,move,0.23,0.03
1747104161074,1014,1657,move,1.4,0.24
1747104161082,1002,1653,move,1.55,0.19
1747104161090,985,1647,move,2.23,0.27
1747104161095,969,1643,move,4.0,0.97
1747104161104,955,1639,move,1.47,0.15
1747104161109,946,1637,move,2.23,0.54
1747104161117,938,1637,move,1.0,0.12
1747104161126,934,1637,move,0.41,0.04
1747104161134,928,1637,move,0.75,0.09
1747104161141,919,1636,move,1.48,0.24
1747104161150,911,1636,move,0.81,0.08
1747104161156,897,1634,move,2.36,0.39
1747104161162,878,1632,move,3.47,0.63
1747104161169,854,1627,move,3.27,0.44
1747104161179,828,1625,move,2.61,0.26
1747104161185,793,1617,move,6.52,1.18
1747104161194,747,1612,move,4.99,0.54
1747104161202,698,1600,move,6.53,0.85
1747104161210,651,1591,move,5.99,0.75
1747104161214,609,1582,move,10.74,2.69
1747104161222,573,1577,move,4.46,0.55
1747104161230,537,1572,move,4.54,0.57
1747104161238,506,1567,move,3.87,0.48
1747104161246,480,1567,move,3.16,0.38
1747104161254,456,1565,move,3.01,0.38
1747104161262,437,1565,move,2.37,0.3
1747104161267,421,1565,move,3.42,0.73
1747104161275,410,1565,move,1.37,0.17
1747104161283,402,1566,move,1.01,0.13
1747104161291,397,1566,move,0.62,0.08
1747104161299,396,1567,move,0.18,0.02
1747104161306,395,1567,move,0.14,0.02
1747104161322,394,1567,move,0.06,0.0
1747104161330,394,1568,move,0.12,0.02
1747104161342,394,1569,move,0.09,0.01
1747104161350,394,1570,move,0.12,0.02
1747104161358,393,1572,move,0.28,0.04
1747104161366,392,1574,move,0.28,0.03
1747104161374,390,1577,move,0.43,0.05
1747104161379,389,1580,move,0.65,0.13
1747104161387,389,1581,move,0.12,0.02
1747104161395,389,1583,move,0.25,0.03
1747104161404,388,1583,move,0.11,0.01
1747104161413,388,1584,move,0.12,0.02
1747104161420,388,1585,move,0.13,0.02
1747104161424,388,1586,move,0.25,0.06
1747104161433,386,1589,move,0.4,0.04
1747104161442,384,1592,move,0.4,0.04
1747104161447,381,1596,move,0.99,0.2
1747104161456,377,1603,move,0.97,0.12
1747104161464,373,1607,move,0.71,0.09
1747104161472,368,1614,move,1.0,0.12
1747104161480,364,1621,move,1.09,0.15
1747104161486,361,1627,move,1.02,0.15
1747104161492,358,1630,move,0.73,0.13
1747104161500,355,1633,move,0.53,0.07
1747104161508,352,1636,move,0.53,0.07
1747104161516,348,1639,move,0.61,0.07
1747104161524,339,1646,move,1.43,0.18
1747104161532,324,1659,move,2.48,0.31
1747104161540,304,1672,move,2.98,0.37
1747104161546,285,1683,move,3.66,0.61
1747104161554,265,1694,move,2.85,0.36
1747104161562,248,1702,move,2.35,0.29
1747104161570,231,1711,move,2.4,0.3
1747104161576,214,1717,move,3.01,0.5
1747104161581,203,1721,move,2.43,0.5
1747104161589,194,1723,move,1.16,0.15
1747104161597,188,1722,move,0.73,0.09
1747104161606,182,1721,move,0.74,0.09
1747104161614,175,1715,move,1.12,0.14
1747104161622,170,1711,move,0.8,0.1
1747104161630,167,1706,move,0.69,0.08
1747104161636,164,1700,move,1.12,0.19
1747104161645,163,1696,move,0.51,0.06
1747104161650,163,1693,move,0.51,0.09
1747104161660,161,1690,move,0.36,0.04
1747104161771,161,1690,move,0.0,0.0
1747104161781,160,1690,move,0.1,0.01
1747104161786,159,1692,move,0.5,0.11
1747104161793,158,1693,move,0.18,0.02
1747104161803,157,1693,move,0.11,0.01
1747104161809,155,1694,move,0.33,0.05
1747104161813,154,1695,move,0.38,0.1
1747104161825,153,1696,move,0.12,0.01
1747104161833,152,1696,move,0.13,0.02
1747104161841,151,1697,move,0.18,0.02
1747104161844,149,1697,move,0.54,0.15
1747104161852,144,1699,move,0.68,0.09
1747104161860,138,1700,move,0.76,0.1
1747104161871,131,1704,move,0.78,0.08
1747104161873,120,1707,move,4.03,1.43
1747104161881,111,1709,move,1.15,0.14
1747104161891,102,1713,move,1.02,0.11
1747104161900,96,1714,move,0.65,0.07
1747104161907,92,1714,move,0.65,0.11
1747104161912,91,1714,move,0.18,0.03
1747104161920,89,1714,move,0.25,0.03
1747104161936,88,1714,move,0.06,0.0
1747104161952,88,1714,move,0.0,0.0
1747104162143,88,1714,move,0.0,0.0
1747104162163,88,1714,press_left,0,0
1747104162251,88,1714,release_left,0,0
1747104162431,90,1714,move,0.01,0.0
1747104162446,91,1714,move,0.07,0.0
1747104162455,92,1714,move,0.11,0.01
1747104162462,93,1713,move,0.2,0.03
1747104162466,94,1713,move,0.25,0.06
1747104162477,95,1712,move,0.13,0.01
1747104162482,96,1712,move,0.22,0.05
1747104162490,98,1711,move,0.26,0.03
1747104162498,100,1711,move,0.24,0.03
1747104162507,101,1710,move,0.17,0.02
1747104162515,104,1708,move,0.45,0.06
1747104162519,105,1707,move,0.32,0.07
1747104162529,106,1707,move,0.1,0.01
1747104162536,107,1706,move,0.21,0.03
1747104162550,107,1705,move,0.07,0.01
1747104165240,108,1705,move,0.0,0.0
1747104165251,109,1705,move,0.1,0.01
1747104165259,112,1704,move,0.38,0.05
1747104165267,116,1702,move,0.58,0.07
1747104165273,121,1699,move,0.87,0.13
1747104165279,129,1696,move,1.53,0.27
1747104165289,143,1692,move,1.45,0.15
1747104165293,160,1686,move,4.46,1.1
1747104165303,182,1681,move,2.31,0.24
1747104165311,208,1677,move,3.25,0.4
1747104165319,238,1672,move,3.8,0.48
1747104165328,278,1669,move,4.53,0.51
1747104165334,317,1669,move,6.26,1.01
1747104165338,367,1666,move,11.52,2.65
1747104165346,416,1666,move,6.13,0.77
1747104165354,465,1666,move,6.31,0.81
1747104165362,520,1666,move,7.31,0.97
1747104165371,570,1664,move,5.21,0.54
1747104165378,615,1665,move,6.62,0.97
1747104165386,653,1665,move,4.52,0.54
1747104165392,692,1665,move,6.96,1.24
1747104165398,725,1665,move,5.75,1.0
1747104165408,758,1665,move,3.1,0.29
1747104165413,784,1665,move,5.35,1.1
1747104165421,811,1665,move,3.37,0.42
1747104165430,835,1668,move,2.65,0.29
1747104165437,853,1668,move,2.63,0.38
1747104165446,869,1668,move,1.75,0.19
1747104165449,880,1668,move,3.55,1.14
1747104165460,889,1668,move,0.83,0.08
1747104165467,893,1669,move,0.58,0.08
1747104165475,897,1670,move,0.52,0.06
1747104165482,902,1672,move,0.78,0.11
1747104165487,904,1673,move,0.49,0.11
1747104165495,909,1675,move,0.67,0.08
1747104165503,911,1675,move,0.25,0.03
1747104165511,914,1676,move,0.39,0.05
1747104165520,918,1676,move,0.43,0.05
1747104165525,921,1676,move,0.69,0.16
1747104165535,925,1676,move,0.4,0.04
1747104165539,928,1677,move,0.79,0.2
1747104165547,931,1677,move,0.38,0.05
1747104165555,933,1679,move,0.35,0.04
1747104165566,938,1680,move,0.44,0.04
1747104165571,942,1682,move,1.03,0.24
1747104165579,950,1683,move,1.01,0.13
1747104165588,962,1685,move,1.26,0.13
1747104165593,973,1687,move,2.26,0.46
1747104165601,992,1691,move,2.59,0.34
1747104165610,1013,1694,move,2.22,0.23
1747104165616,1038,1698,move,4.62,0.84
1747104165625,1064,1700,move,2.74,0.29
1747104165632,1088,1702,move,3.44,0.49
1747104165637,1115,1702,move,5.38,1.07
1747104165645,1141,1705,move,3.27,0.41
1747104165653,1165,1707,move,3.01,0.38
1747104165661,1184,1707,move,2.38,0.3
1747104165669,1203,1709,move,2.39,0.3
1747104165678,1216,1709,move,1.44,0.16
1747104165686,1230,1709,move,1.75,0.22
1747104165691,1241,1709,move,2.44,0.54
1747104165699,1254,1709,move,1.62,0.2
1747104165707,1268,1709,move,1.7,0.21
1747104165715,1281,1709,move,1.63,0.2
1747104165720,1300,1709,move,4.11,0.89
1747104165727,1316,1709,move,2.13,0.28
1747104165738,1334,1709,move,1.62,0.15
1747104165743,1356,1709,move,4.52,0.93
1747104165751,1377,1709,move,2.63,0.33
1747104165759,1398,1708,move,2.63,0.33
1747104165767,1423,1703,move,3.19,0.4
1747104165775,1447,1699,move,3.04,0.38
1747104165779,1471,1695,move,6.09,1.52
1747104165790,1498,1690,move,2.46,0.22
1747104165795,1520,1683,move,4.77,0.98
1747104165803,1544,1677,move,3.09,0.39
1747104165811,1569,1668,move,3.32,0.42
1747104165819,1597,1656,move,3.73,0.46
1747104165827,1619,1647,move,2.97,0.37
1747104165836,1639,1636,move,2.54,0.28
1747104165841,1653,1628,move,3.59,0.8
1747104165850,1663,1622,move,1.23,0.13
1747104165857,1667,1619,move,0.76,0.12
1747104165865,1670,1618,move,0.4,0.05
1747104165865,1670,1618,press_left,0,0
1747104165869,1671,1617,move,0.35,0.09
1747104165955,1671,1617,release_left,0,0
